date,altitude_bin,temperature_c,rainfall_mm,snow_height_m
2022-09-25,2500-3000 m,-1.875,4.885714285714285,11.533630952380951
2022-09-25,3500-4000 m,-9.566666666666666,5.6,11.79125
2022-09-26,1000-1500 m,6.1375,0.4,0.01
2022-09-26,2500-3000 m,-2.852380952380952,1.7571428571428571,11.536964285714284
2022-09-26,3500-4000 m,-10.470833333333331,1.5,11.795833333333334
2022-09-27,1000-1500 m,4.170833333333333,10.3,0.0479166666666666
2022-09-27,2500-3000 m,-4.2196428571428575,11.428571428571429,11.581428571428573
2022-09-27,3500-4000 m,-11.945833333333333,11.8,11.827916666666669
2022-09-28,1000-1500 m,4.666666666666667,19.6,0.1170833333333333
2022-09-28,2500-3000 m,-2.2869047619047618,19.11428571428571,11.659940476190474
2022-09-28,3500-4000 m,-10.35,17.9,11.892916666666666
2022-09-29,1000-1500 m,4.7124999999999995,6.4,0.1641666666666666
2022-09-29,2500-3000 m,-2.5464285714285713,13.657142857142857,11.716071428571428
2022-09-29,3500-4000 m,-10.5,13.1,11.939583333333331
2022-09-30,1000-1500 m,5.8625,0.4,0.175
2022-09-30,2500-3000 m,-2.454761904761905,0.5285714285714286,11.72202380952381
2022-09-30,3500-4000 m,-10.2125,0.5,11.944583333333332
2022-10-01,1000-1500 m,3.75,21.1,0.1845833333333333
2022-10-01,2500-3000 m,-2.169047619047619,26.528571428571432,11.72642857142857
2022-10-01,3500-4000 m,-10.295833333333333,25.1,11.950833333333334
2022-10-02,1000-1500 m,10.725,1.4,0.13375
2022-10-02,2500-3000 m,1.5803571428571428,6.771428571428571,11.697440476190478
2022-10-02,3500-4000 m,-6.325,6.9,11.92
2022-10-03,1000-1500 m,10.466666666666669,1.0,0.0720833333333333
2022-10-03,2500-3000 m,1.6821428571428572,2.757142857142857,11.65904761904762
2022-10-03,3500-4000 m,-5.9125000000000005,2.9,11.879583333333334
2022-10-04,1000-1500 m,12.5625,0.0,0.0395833333333333
2022-10-04,2500-3000 m,4.961309523809524,0.0,11.628869047619048
2022-10-04,3500-4000 m,-2.9958333333333336,0.0,11.84625
2022-10-05,1000-1500 m,11.875,0.0,0.02
2022-10-05,2500-3000 m,5.08452380952381,0.0,11.599345238095236
2022-10-05,3500-4000 m,-3.125,0.0,11.82125
2022-10-06,1000-1500 m,12.345833333333331,0.0,0.0066666666666666
2022-10-06,2500-3000 m,3.958333333333333,0.0,11.57172619047619
2022-10-06,3500-4000 m,-3.6375,0.0,11.805
2022-10-07,1000-1500 m,10.025,0.0,0.0
2022-10-07,2500-3000 m,1.7470238095238098,0.0,11.551428571428572
2022-10-07,3500-4000 m,-5.845833333333334,0.0,11.794583333333334
2022-10-08,1000-1500 m,8.895833333333334,0.5,0.0
2022-10-08,2500-3000 m,0.6875,2.857142857142857,11.538988095238096
2022-10-08,3500-4000 m,-6.979166666666667,2.4,11.79
2022-10-09,1000-1500 m,7.770833333333333,3.2,0.0
2022-10-09,2500-3000 m,0.1535714285714286,4.842857142857143,11.534940476190476
2022-10-09,3500-4000 m,-7.579166666666667,3.7,11.79
2022-10-10,1000-1500 m,9.008333333333333,0.0,0.0
2022-10-10,2500-3000 m,0.7011904761904761,0.3142857142857143,11.531190476190476
2022-10-10,3500-4000 m,-6.741666666666667,0.4,11.79
2022-10-11,1000-1500 m,10.066666666666666,0.0,0.0
2022-10-11,2500-3000 m,1.4607142857142856,0.0,11.527857142857142
2022-10-11,3500-4000 m,-5.75,0.0,11.79
2022-10-12,1000-1500 m,8.945833333333333,1.2000000000000002,0.0
2022-10-12,2500-3000 m,0.3255952380952381,2.528571428571429,11.525059523809524
2022-10-12,3500-4000 m,-6.983333333333333,3.2,11.79
2022-10-13,1000-1500 m,7.145833333333333,0.1,0.0
2022-10-13,2500-3000 m,-0.630952380952381,0.7428571428571428,11.52440476190476
2022-10-13,3500-4000 m,-8.108333333333333,0.5,11.79
2022-10-14,1000-1500 m,8.954166666666667,6.8,0.0
2022-10-14,2500-3000 m,0.5351190476190476,9.985714285714286,11.525238095238096
2022-10-14,3500-4000 m,-6.920833333333333,7.9,11.79
2022-10-15,1000-1500 m,10.4375,0.6,0.0
2022-10-15,2500-3000 m,2.705952380952381,1.1428571428571428,11.524285714285712
2022-10-15,3500-4000 m,-4.854166666666667,0.8,11.79
2022-10-16,1000-1500 m,10.0125,0.0,0.0
2022-10-16,2500-3000 m,2.7142857142857144,0.0,11.524285714285712
2022-10-16,3500-4000 m,-5.3875,0.0,11.79
2022-10-17,1000-1500 m,9.225,0.0,0.0
2022-10-17,2500-3000 m,2.586309523809524,0.0,11.524285714285712
2022-10-17,3500-4000 m,-5.604166666666667,0.0,11.79
2022-10-18,1000-1500 m,11.483333333333334,0.0,0.0
2022-10-18,2500-3000 m,3.7755952380952382,0.2285714285714286,11.524285714285712
2022-10-18,3500-4000 m,-3.5833333333333335,0.4,11.79
2022-10-19,1000-1500 m,10.404166666666669,0.0,0.0
2022-10-19,2500-3000 m,4.4226190476190474,0.0,11.524285714285712
2022-10-19,3500-4000 m,-3.5208333333333335,0.0,11.79
2022-10-20,1000-1500 m,9.633333333333333,3.3,0.0
2022-10-20,2500-3000 m,3.207738095238095,3.5428571428571423,11.524285714285712
2022-10-20,3500-4000 m,-4.633333333333334,2.9,11.79
2022-10-21,1000-1500 m,8.924999999999999,11.1,0.0
2022-10-21,2500-3000 m,1.7964285714285713,10.742857142857144,11.524285714285712
2022-10-21,3500-4000 m,-5.708333333333333,9.9,11.79
2022-10-22,1000-1500 m,10.004166666666666,12.7,0.0
2022-10-22,2500-3000 m,1.194047619047619,14.414285714285713,11.524285714285712
2022-10-22,3500-4000 m,-6.604166666666667,14.3,11.79
2022-10-23,1000-1500 m,9.370833333333334,3.9,0.0
2022-10-23,2500-3000 m,1.9922619047619048,4.328571428571428,11.524285714285712
2022-10-23,3500-4000 m,-5.695833333333333,5.1,11.79
2022-10-24,1000-1500 m,8.083333333333334,8.1,0.0
2022-10-24,2500-3000 m,0.9017857142857144,7.6,11.524285714285712
2022-10-24,3500-4000 m,-6.841666666666666,7.5,11.79
2022-10-25,1000-1500 m,8.204166666666667,0.0,0.0
2022-10-25,2500-3000 m,0.494047619047619,0.1428571428571428,11.524285714285712
2022-10-25,3500-4000 m,-7.0874999999999995,0.0,11.79
2022-10-26,1000-1500 m,10.333333333333334,0.5,0.0
2022-10-26,2500-3000 m,2.492857142857143,3.1999999999999997,11.524285714285712
2022-10-26,3500-4000 m,-5.1125,2.9,11.79
2022-10-27,1000-1500 m,12.008333333333333,0.0,0.0
2022-10-27,2500-3000 m,4.858928571428572,0.3142857142857143,11.524285714285712
2022-10-27,3500-4000 m,-2.9333333333333336,0.2,11.79
2022-10-28,1000-1500 m,12.825,0.0,0.0
2022-10-28,2500-3000 m,6.172023809523809,0.0571428571428571,11.524285714285712
2022-10-28,3500-4000 m,-1.625,0.0,11.79
2022-10-29,1000-1500 m,13.8125,0.0,0.0
2022-10-29,2500-3000 m,6.223214285714286,0.0857142857142857,11.524285714285712
2022-10-29,3500-4000 m,-1.325,0.1,11.79
2022-10-30,1000-1500 m,11.770833333333334,0.0,0.0
2022-10-30,2500-3000 m,4.0738095238095235,0.0,11.524285714285712
2022-10-30,3500-4000 m,-3.5833333333333335,0.0,11.79
2022-10-31,1000-1500 m,10.054166666666667,0.0,0.0
2022-10-31,2500-3000 m,1.5916666666666668,0.0,11.524285714285712
2022-10-31,3500-4000 m,-6.125,0.0,11.79
2022-11-01,1000-1500 m,5.470833333333334,2.4000000000000004,0.0
2022-11-01,2500-3000 m,-1.1166666666666667,2.2,11.524285714285712
2022-11-01,3500-4000 m,-8.875,2.2,11.79
2022-11-02,1000-1500 m,4.925,0.0,0.0
2022-11-02,2500-3000 m,-1.9053571428571427,0.0,11.524285714285712
2022-11-02,3500-4000 m,-9.870833333333334,0.0,11.79
2022-11-03,1000-1500 m,4.104166666666667,11.1,0.0095833333333333
2022-11-03,2500-3000 m,-2.8410714285714285,9.62857142857143,11.530357142857143
2022-11-03,3500-4000 m,-10.616666666666667,9.5,11.794583333333334
2022-11-04,1000-1500 m,1.7416666666666665,3.7,0.1020833333333333
2022-11-04,2500-3000 m,-5.973809523809524,7.042857142857143,11.59625
2022-11-04,3500-4000 m,-13.679166666666667,7.3,11.8525
2022-11-05,1000-1500 m,-0.1374999999999999,0.5,0.1183333333333333
2022-11-05,2500-3000 m,-9.073809523809524,2.0,11.613571428571433
2022-11-05,3500-4000 m,-17.1,1.7000000000000002,11.867916666666666
2022-11-06,1000-1500 m,4.533333333333333,0.0,0.1149999999999999
2022-11-06,2500-3000 m,-1.5577380952380953,0.0,11.614702380952382
2022-11-06,3500-4000 m,-9.941666666666666,0.0,11.865416666666668
2022-11-07,1000-1500 m,6.245833333333334,0.0,0.1004166666666666
2022-11-07,2500-3000 m,-1.1607142857142858,0.0,11.611309523809524
2022-11-07,3500-4000 m,-9.341666666666669,0.0,11.86
2022-11-08,1000-1500 m,3.545833333333333,0.0,0.085
2022-11-08,2500-3000 m,-1.8732142857142855,0.0,11.603095238095236
2022-11-08,3500-4000 m,-10.9375,0.0,11.854166666666666
2022-11-09,1000-1500 m,4.170833333333333,3.8,0.0916666666666666
2022-11-09,2500-3000 m,-3.127380952380953,4.742857142857143,11.619880952380951
2022-11-09,3500-4000 m,-11.1125,4.7,11.863333333333332
2022-11-10,1000-1500 m,6.8875,0.4,0.10875
2022-11-10,2500-3000 m,-1.2059523809523809,0.9142857142857144,11.639642857142858
2022-11-10,3500-4000 m,-8.991666666666667,1.0,11.88
2022-11-11,1000-1500 m,9.3875,0.0,0.0904166666666666
2022-11-11,2500-3000 m,3.4499999999999997,0.0,11.631369047619048
2022-11-11,3500-4000 m,-4.970833333333333,0.0,11.8725
2022-11-12,1000-1500 m,9.795833333333333,0.0,0.075
2022-11-12,2500-3000 m,3.292857142857143,0.0,11.6225
2022-11-12,3500-4000 m,-4.7375,0.0,11.86
2022-11-13,1000-1500 m,4.858333333333333,0.0,0.0641666666666666
2022-11-13,2500-3000 m,-1.6470238095238094,0.1428571428571428,11.615119047619048
2022-11-13,3500-4000 m,-9.8125,0.1,11.85
2022-11-14,1000-1500 m,1.3583333333333334,12.2,0.09375
2022-11-14,2500-3000 m,-6.158333333333333,14.071428571428571,11.648630952380952
2022-11-14,3500-4000 m,-14.254166666666668,12.8,11.877083333333331
2022-11-15,1000-1500 m,1.0541666666666667,1.8,0.1058333333333333
2022-11-15,2500-3000 m,-5.422023809523809,1.942857142857143,11.665357142857143
2022-11-15,3500-4000 m,-13.85,1.8,11.890416666666669
2022-11-16,1000-1500 m,1.8708333333333331,2.3,0.1329166666666666
2022-11-16,2500-3000 m,-5.453571428571428,4.1571428571428575,11.69422619047619
2022-11-16,3500-4000 m,-13.404166666666669,3.8,11.918333333333337
2022-11-17,1000-1500 m,3.279166666666667,5.2,0.1379166666666666
2022-11-17,2500-3000 m,-4.0773809523809526,9.685714285714289,11.703273809523813
2022-11-17,3500-4000 m,-12.025,8.200000000000001,11.9225
2022-11-18,1000-1500 m,-0.0125,5.800000000000001,0.2041666666666667
2022-11-18,2500-3000 m,-8.15,12.414285714285716,11.770059523809524
2022-11-18,3500-4000 m,-15.9625,12.4,11.975833333333334
2022-11-19,1000-1500 m,-3.4791666666666665,0.0,0.21
2022-11-19,2500-3000 m,-10.438095238095238,0.0285714285714285,11.775714285714283
2022-11-19,3500-4000 m,-18.279166666666665,0.0,11.98
2022-11-20,1000-1500 m,-2.5458333333333334,2.7,0.2125
2022-11-20,2500-3000 m,-10.470238095238097,4.885714285714286,11.779821428571427
2022-11-20,3500-4000 m,-18.254166666666663,4.3,11.98875
2022-11-21,1000-1500 m,-1.0333333333333334,2.4,0.2341666666666666
2022-11-21,2500-3000 m,-8.832142857142857,2.814285714285714,11.799047619047618
2022-11-21,3500-4000 m,-16.695833333333333,2.5,12.0025
2022-11-22,1000-1500 m,-1.775,4.9,0.2866666666666667
2022-11-22,2500-3000 m,-9.48095238095238,8.371428571428572,11.840238095238094
2022-11-22,3500-4000 m,-17.2625,7.9,12.039166666666668
2022-11-23,1000-1500 m,-4.291666666666667,7.2,0.3154166666666666
2022-11-23,2500-3000 m,-9.614285714285714,8.185714285714285,11.863630952380952
2022-11-23,3500-4000 m,-17.979166666666668,7.5,12.060416666666669
2022-11-24,1000-1500 m,-1.0875,0.0,0.3545833333333333
2022-11-24,2500-3000 m,-8.501190476190477,0.0857142857142857,11.889107142857144
2022-11-24,3500-4000 m,-16.679166666666667,0.0,12.082083333333337
2022-11-25,1000-1500 m,0.9666666666666668,3.7,0.3520833333333333
2022-11-25,2500-3000 m,-5.925595238095238,2.457142857142857,11.886130952380952
2022-11-25,3500-4000 m,-13.854166666666666,2.8,12.082083333333337
2022-11-26,1000-1500 m,-0.9416666666666668,0.0,0.3591666666666666
2022-11-26,2500-3000 m,-9.005357142857143,0.0571428571428571,11.897261904761905
2022-11-26,3500-4000 m,-16.745833333333334,0.0,12.089999999999998
2022-11-27,1000-1500 m,2.245833333333333,0.0,0.3499999999999999
2022-11-27,2500-3000 m,-3.156547619047619,0.3428571428571428,11.892916666666666
2022-11-27,3500-4000 m,-11.570833333333333,0.2,12.085833333333332
2022-11-28,1000-1500 m,0.35,0.4,0.3541666666666667
2022-11-28,2500-3000 m,-6.335119047619047,0.8142857142857143,11.88565476190476
2022-11-28,3500-4000 m,-14.616666666666667,0.6000000000000001,12.084166666666668
2022-11-29,1000-1500 m,0.5666666666666667,1.1,0.3991666666666666
2022-11-29,2500-3000 m,-7.607142857142857,2.242857142857143,11.908035714285717
2022-11-29,3500-4000 m,-15.391666666666666,1.8,12.10625
2022-11-30,1000-1500 m,-2.3666666666666667,0.0,0.4070833333333333
2022-11-30,2500-3000 m,-9.889285714285714,0.0,11.908333333333331
2022-11-30,3500-4000 m,-17.545833333333334,0.0,12.11
2022-12-01,1000-1500 m,-2.775,0.0,0.4000000000000001
2022-12-01,2500-3000 m,-8.2875,0.0,11.898988095238096
2022-12-01,3500-4000 m,-16.775000000000002,0.0,12.100416666666666
2022-12-02,1000-1500 m,-3.5875,0.0,0.3958333333333333
2022-12-02,2500-3000 m,-10.035714285714286,0.0142857142857142,11.891607142857143
2022-12-02,3500-4000 m,-18.654166666666665,0.0,12.1
2022-12-03,1000-1500 m,-3.095833333333333,2.3000000000000003,0.4166666666666667
2022-12-03,2500-3000 m,-10.322619047619048,2.2142857142857144,11.895178571428572
2022-12-03,3500-4000 m,-18.345833333333335,1.6,12.109583333333331
2022-12-04,1000-1500 m,-1.0291666666666666,3.5,0.47
2022-12-04,2500-3000 m,-7.964285714285714,5.085714285714286,11.913750000000002
2022-12-04,3500-4000 m,-16.075,3.5,12.141666666666667
2022-12-05,1000-1500 m,-4.441666666666666,3.7,0.4975
2022-12-05,2500-3000 m,-10.657142857142858,7.4,11.92982142857143
2022-12-05,3500-4000 m,-18.895833333333332,7.9,12.162916666666668
2022-12-06,1000-1500 m,-3.608333333333333,0.0,0.4920833333333334
2022-12-06,2500-3000 m,-7.577976190476191,0.0,11.928392857142857
2022-12-06,3500-4000 m,-16.3,0.0,12.160000000000002
2022-12-07,1000-1500 m,-4.866666666666666,0.0,0.49
2022-12-07,2500-3000 m,-9.942261904761905,0.0,11.924107142857142
2022-12-07,3500-4000 m,-19.008333333333333,0.0,12.157083333333333
2022-12-08,1000-1500 m,-5.341666666666666,0.0,0.4854166666666666
2022-12-08,2500-3000 m,-10.077380952380953,0.0,11.92184523809524
2022-12-08,3500-4000 m,-19.2625,0.0,12.15
2022-12-09,1000-1500 m,-1.9416666666666669,6.4,0.535
2022-12-09,2500-3000 m,-8.954761904761904,9.328571428571427,11.948214285714288
2022-12-09,3500-4000 m,-17.325,8.9,12.1825
2022-12-10,1000-1500 m,-2.183333333333333,1.7,0.5833333333333334
2022-12-10,2500-3000 m,-9.904166666666669,3.971428571428571,11.979285714285712
2022-12-10,3500-4000 m,-17.625,3.4000000000000004,12.212916666666668
2022-12-11,1000-1500 m,-9.879166666666666,0.0,0.5891666666666666
2022-12-11,2500-3000 m,-18.451190476190476,0.2857142857142857,11.987261904761905
2022-12-11,3500-4000 m,-26.125,0.3,12.214583333333335
2022-12-12,1000-1500 m,-12.466666666666669,0.0,0.58
2022-12-12,2500-3000 m,-19.38511904761905,0.0,11.983869047619049
2022-12-12,3500-4000 m,-27.629166666666663,0.0,12.21
2022-12-13,1000-1500 m,-6.208333333333333,3.5,0.6070833333333333
2022-12-13,2500-3000 m,-11.923214285714286,3.971428571428571,11.998214285714283
2022-12-13,3500-4000 m,-20.945833333333333,3.9,12.224583333333332
2022-12-14,1000-1500 m,-1.6041666666666667,2.7,0.6158333333333333
2022-12-14,2500-3000 m,-6.298214285714286,2.4714285714285715,12.010357142857144
2022-12-14,3500-4000 m,-14.345833333333331,1.9,12.234583333333331
2022-12-15,1000-1500 m,-3.358333333333333,5.7,0.6341666666666667
2022-12-15,2500-3000 m,-8.20892857142857,5.614285714285714,12.022678571428573
2022-12-15,3500-4000 m,-16.241666666666667,5.3,12.249166666666667
2022-12-16,1000-1500 m,-0.0333333333333333,2.7,0.6883333333333334
2022-12-16,2500-3000 m,-7.365476190476191,5.171428571428572,12.055654761904762
2022-12-16,3500-4000 m,-15.158333333333331,5.0,12.283333333333331
2022-12-17,1000-1500 m,-6.45,0.0,0.6750000000000002
2022-12-17,2500-3000 m,-9.811904761904762,0.0,12.043809523809523
2022-12-17,3500-4000 m,-18.354166666666668,0.0,12.270833333333334
2022-12-18,1000-1500 m,-2.0375,0.0,0.665
2022-12-18,2500-3000 m,-4.453571428571428,0.0,12.03470238095238
2022-12-18,3500-4000 m,-13.504166666666668,0.0,12.26
2022-12-19,1000-1500 m,1.825,0.0,0.6554166666666666
2022-12-19,2500-3000 m,-0.1023809523809523,0.0,12.027500000000002
2022-12-19,3500-4000 m,-9.579166666666667,0.0,12.255
2022-12-20,1000-1500 m,2.1458333333333335,0.0,0.6416666666666667
2022-12-20,2500-3000 m,-0.4791666666666667,0.0285714285714285,12.017142857142856
2022-12-20,3500-4000 m,-9.579166666666667,0.0,12.246250000000002
2022-12-21,1000-1500 m,1.4708333333333332,1.3,0.63125
2022-12-21,2500-3000 m,-4.445833333333334,4.257142857142857,12.013690476190476
2022-12-21,3500-4000 m,-12.608333333333334,2.7,12.24
2022-12-22,1000-1500 m,2.095833333333333,8.0,0.63
2022-12-22,2500-3000 m,-5.230357142857143,9.042857142857144,12.014821428571432
2022-12-22,3500-4000 m,-12.733333333333334,8.299999999999999,12.24125
2022-12-23,1000-1500 m,3.4375,35.5,0.7729166666666667
2022-12-23,2500-3000 m,-3.4279761904761905,34.22857142857143,12.152083333333334
2022-12-23,3500-4000 m,-11.241666666666667,32.6,12.359166666666669
2022-12-24,1000-1500 m,3.2416666666666667,10.5,0.9358333333333334
2022-12-24,2500-3000 m,-3.0095238095238095,11.657142857142857,12.303869047619049
2022-12-24,3500-4000 m,-10.891666666666666,10.3,12.484583333333331
2022-12-25,1000-1500 m,0.0208333333333333,0.0,0.8929166666666667
2022-12-25,2500-3000 m,-2.735119047619047,0.0,12.262976190476191
2022-12-25,3500-4000 m,-11.833333333333334,0.0,12.44875
2022-12-26,1000-1500 m,1.3708333333333331,4.7,0.86875
2022-12-26,2500-3000 m,-3.1976190476190474,6.8428571428571425,12.240654761904764
2022-12-26,3500-4000 m,-11.583333333333334,7.5,12.42875
2022-12-27,1000-1500 m,-1.3416666666666668,0.6000000000000001,0.9033333333333332
2022-12-27,2500-3000 m,-8.408333333333333,1.5142857142857142,12.27452380952381
2022-12-27,3500-4000 m,-16.55,1.8,12.452916666666669
2022-12-28,1000-1500 m,-2.5375,0.0,0.8808333333333334
2022-12-28,2500-3000 m,-6.510119047619048,0.0,12.25160714285714
2022-12-28,3500-4000 m,-15.5,0.0,12.433333333333332
2022-12-29,1000-1500 m,-2.6875,1.0,0.8654166666666666
2022-12-29,2500-3000 m,-7.657738095238095,1.4428571428571428,12.236130952380952
2022-12-29,3500-4000 m,-16.633333333333333,1.4,12.420416666666666
2022-12-30,1000-1500 m,0.0458333333333333,7.8,0.8895833333333334
2022-12-30,2500-3000 m,-6.244642857142857,10.171428571428573,12.258392857142857
2022-12-30,3500-4000 m,-14.454166666666666,10.1,12.439583333333331
2022-12-31,1000-1500 m,1.3791666666666669,0.2,0.8845833333333334
2022-12-31,2500-3000 m,-1.738690476190476,0.2142857142857142,12.253095238095236
2022-12-31,3500-4000 m,-10.6625,0.2,12.435
2023-01-01,1000-1500 m,1.3708333333333331,0.6000000000000001,0.86
2023-01-01,2500-3000 m,-4.488095238095238,0.0,12.229464285714286
2023-01-01,3500-4000 m,-12.995833333333332,0.0,12.415833333333332
2023-01-02,1000-1500 m,1.7375,1.1,0.8391666666666667
2023-01-02,2500-3000 m,-4.491666666666666,0.3,12.20904761904762
2023-01-02,3500-4000 m,-12.5,0.2,12.400833333333331
2023-01-03,1000-1500 m,2.8083333333333336,0.2,0.8450000000000001
2023-01-03,2500-3000 m,-4.654166666666667,1.9142857142857144,12.203809523809523
2023-01-03,3500-4000 m,-12.395833333333334,1.2000000000000002,12.399166666666666
2023-01-04,1000-1500 m,-0.1916666666666666,0.1,0.8325
2023-01-04,2500-3000 m,-5.669047619047619,0.4571428571428572,12.18815476190476
2023-01-04,3500-4000 m,-13.766666666666666,0.3,12.385416666666666
2023-01-05,1000-1500 m,1.7416666666666665,3.2,0.83625
2023-01-05,2500-3000 m,-4.418452380952381,8.042857142857143,12.205892857142857
2023-01-05,3500-4000 m,-12.479166666666666,6.7,12.39625
2023-01-06,1000-1500 m,3.1833333333333336,0.0,0.8295833333333333
2023-01-06,2500-3000 m,-0.7589285714285714,0.0,12.202321428571429
2023-01-06,3500-4000 m,-9.2125,0.0,12.3925
2023-01-07,1000-1500 m,-0.6,0.0,0.8191666666666667
2023-01-07,2500-3000 m,-4.875,0.0,12.19047619047619
2023-01-07,3500-4000 m,-13.920833333333334,0.0,12.3825
2023-01-08,1000-1500 m,-1.7541666666666669,3.9,0.8241666666666667
2023-01-08,2500-3000 m,-8.611904761904762,4.342857142857143,12.191785714285714
2023-01-08,3500-4000 m,-16.595833333333335,3.6,12.387916666666667
2023-01-09,1000-1500 m,-2.8541666666666665,8.3,0.9016666666666668
2023-01-09,2500-3000 m,-10.61309523809524,14.085714285714287,12.258392857142857
2023-01-09,3500-4000 m,-18.316666666666663,13.3,12.444166666666666
2023-01-10,1000-1500 m,-3.875,7.1000000000000005,1.0158333333333334
2023-01-10,2500-3000 m,-12.20238095238095,12.242857142857144,12.44184523809524
2023-01-10,3500-4000 m,-19.945833333333333,12.0,12.558333333333335
2023-01-11,1000-1500 m,-0.4375,3.0,1.01625
2023-01-11,2500-3000 m,-6.190476190476191,5.685714285714286,12.43952380952381
2023-01-11,3500-4000 m,-14.35,4.9,12.557083333333331
2023-01-12,1000-1500 m,-1.2916666666666667,0.0,1.0220833333333337
2023-01-12,2500-3000 m,-7.413095238095238,0.0857142857142857,12.437261904761906
2023-01-12,3500-4000 m,-15.370833333333332,0.0,12.557083333333331
2023-01-13,1000-1500 m,0.2791666666666667,1.2000000000000002,1.012916666666667
2023-01-13,2500-3000 m,-7.1309523809523805,4.171428571428572,12.422738095238094
2023-01-13,3500-4000 m,-14.804166666666667,2.8000000000000003,12.5475
2023-01-14,1000-1500 m,-2.2875,0.6000000000000001,1.0166666666666666
2023-01-14,2500-3000 m,-7.781547619047619,1.1285714285714286,12.431666666666668
2023-01-14,3500-4000 m,-16.2375,0.9,12.554166666666667
2023-01-15,1000-1500 m,-2.8874999999999997,7.4,1.0433333333333332
2023-01-15,2500-3000 m,-8.930357142857144,10.842857142857143,12.446488095238095
2023-01-15,3500-4000 m,-17.316666666666666,11.5,12.572916666666666
2023-01-16,1000-1500 m,-9.208333333333334,6.7,1.0679166666666668
2023-01-16,2500-3000 m,-13.65059523809524,6.742857142857143,12.457142857142856
2023-01-16,3500-4000 m,-21.870833333333337,6.7,12.585833333333332
2023-01-17,1000-1500 m,-8.529166666666667,3.1,1.1108333333333331
2023-01-17,2500-3000 m,-14.585119047619049,2.742857142857143,12.481845238095238
2023-01-17,3500-4000 m,-22.491666666666664,2.7,12.609583333333331
2023-01-18,1000-1500 m,-7.8375,4.4,1.12625
2023-01-18,2500-3000 m,-14.873214285714283,5.814285714285715,12.498273809523807
2023-01-18,3500-4000 m,-22.691666666666663,6.2,12.622083333333334
2023-01-19,1000-1500 m,-11.2875,0.1,1.1358333333333333
2023-01-19,2500-3000 m,-19.53392857142857,0.3,12.516845238095238
2023-01-19,3500-4000 m,-27.254166666666663,0.3,12.633333333333336
2023-01-20,1000-1500 m,-12.570833333333333,0.0,1.1229166666666668
2023-01-20,2500-3000 m,-20.182142857142857,0.2571428571428572,12.501666666666669
2023-01-20,3500-4000 m,-28.3375,0.3,12.620416666666666
2023-01-21,1000-1500 m,-11.954166666666666,0.0,1.12
2023-01-21,2500-3000 m,-20.27261904761905,0.5428571428571429,12.491964285714284
2023-01-21,3500-4000 m,-28.1375,0.8,12.6175
2023-01-22,1000-1500 m,-7.929166666666667,0.0,1.1175000000000002
2023-01-22,2500-3000 m,-16.302380952380954,0.0857142857142857,12.49172619047619
2023-01-22,3500-4000 m,-23.979166666666668,0.0,12.617083333333332
2023-01-23,1000-1500 m,-4.933333333333334,0.0,1.1079166666666669
2023-01-23,2500-3000 m,-10.095833333333331,0.0285714285714285,12.481309523809523
2023-01-23,3500-4000 m,-18.4125,0.0,12.608333333333333
2023-01-24,1000-1500 m,-4.358333333333333,0.1,1.09875
2023-01-24,2500-3000 m,-9.885714285714286,0.1714285714285714,12.467083333333331
2023-01-24,3500-4000 m,-18.05,0.1,12.59875
2023-01-25,1000-1500 m,-2.4208333333333334,0.0,1.08625
2023-01-25,2500-3000 m,-7.001190476190476,0.0,12.452023809523808
2023-01-25,3500-4000 m,-15.420833333333334,0.0,12.587916666666668
2023-01-26,1000-1500 m,-5.366666666666667,0.0,1.075416666666667
2023-01-26,2500-3000 m,-9.970238095238091,0.0,12.439285714285717
2023-01-26,3500-4000 m,-18.625,0.0,12.58
2023-01-27,1000-1500 m,-6.729166666666667,0.0,1.065416666666667
2023-01-27,2500-3000 m,-13.633333333333336,0.0,12.428214285714288
2023-01-27,3500-4000 m,-21.9,0.0,12.570416666666668
2023-01-28,1000-1500 m,-6.5249999999999995,0.0,1.0558333333333334
2023-01-28,2500-3000 m,-13.410714285714286,0.0,12.418988095238094
2023-01-28,3500-4000 m,-21.475,0.0,12.563333333333333
2023-01-29,1000-1500 m,-3.9333333333333336,0.0,1.0450000000000002
2023-01-29,2500-3000 m,-8.10654761904762,0.0,12.40559523809524
2023-01-29,3500-4000 m,-16.545833333333334,0.0,12.554583333333332
2023-01-30,1000-1500 m,-3.9625,0.0,1.0354166666666669
2023-01-30,2500-3000 m,-10.945238095238096,0.0,12.397202380952384
2023-01-30,3500-4000 m,-19.0375,0.0,12.545833333333334
2023-01-31,1000-1500 m,-3.825,1.5,1.02875
2023-01-31,2500-3000 m,-12.778571428571428,1.2285714285714284,12.389107142857142
2023-01-31,3500-4000 m,-20.520833333333332,1.5,12.54
2023-02-01,1000-1500 m,-4.179166666666666,0.1,1.0204166666666667
2023-02-01,2500-3000 m,-12.633333333333336,0.2714285714285714,12.38345238095238
2023-02-01,3500-4000 m,-19.629166666666663,0.3,12.53625
2023-02-02,1000-1500 m,-3.3708333333333336,0.3,1.01875
2023-02-02,2500-3000 m,-12.649404761904762,1.0,12.385535714285714
2023-02-02,3500-4000 m,-20.125,1.1,12.537083333333332
2023-02-03,1000-1500 m,-0.4208333333333333,0.0,1.007083333333333
2023-02-03,2500-3000 m,-8.314285714285715,0.0428571428571428,12.374285714285715
